Label,Text
1,"Richland County deputies say Cason killed his estranged wife , 38-year-old Letitia Cason , at an apartment on Smallwood Road in Northeast Richland County Deputies : Murder Suspect Shoots at Officers , is Taken Into Custody wltx.com | Columbia , SC News , Weather and Sports |"
1,"Amazing how 5 young bucks can break in to a little girls home , beat the child half to death before killing her and we are expected to believe that they did n't take turns at her while before finally killing her ..."
1,The sad fact is thesame thing goes on worldwide .
1,There are too many wonderful people on here to mention .. you will meet them soon enough .
0,Our school systems are nothing more then breeding grounds for the slave system the zionist are determined to create .
1,"Lions , Tigers , Cheetahs , etc are all cats but they ai n't the same ."
0,"I do n't blame you , all the yucky nonwhite DNA pawing your food as they pass it over the UPC scanner , disgusting ."
1,I stayed there for a few months a year and a half ago for small job my work bid .
1,"That is no meat with potatoes , bread , or rice ."
1,I think it 's best if white men looked after white women in our schools .
1,Hey Everyone .
1,My goto link is toast and I am allergic to PPV .
1,-- Palatka police said a woman is recovering after two men brutally attacked her inside her home early Wednesday morning .
1,"For a start , the main character has a change of heart ."
1,Lonewolfing mostly .
1,yea i thought so when i saw a episode they had a klanmen on there and he was calling jerry a * * * * ing jew lol
1,"The weakness of a bat is the wind up , when you draw back to swing you are wide open to attack for about 1/2 second ."
1,Look who is talking .
1,Those men were obviously so brave and fierce that they instill fear in their commie enemies even when they are dead .
1,"I would love to have an ancient Greek Pagan name , but I do not ."
1,Special Spring snack for Kes .
1,"Im might be a little late on the subject , but i laughed my ass off when i saw the `` Near East '' WTF is that ?!! lol lmao"
1,Appears as if this fellow best me to it and explained a bit better than I could typing from my phone .
1,"This is after a famous incident of former Prime Minister Pierre Trudeau , who gave the finger to a group of protesters who were yelling anti-french sayings at him ."
1,"They are trying to dumb us down on purpose ( said to say , it 's been working ) ."
1,"I take fotos from alphabetical order , only select clear big fotos ."
1,His style of posting is unique and unappreciated .
1,"By the way , im against slavery ."
1,http://rnebarkashov.ru/foto/ff009.jpg
1,Brother You remind Me of a Young Meatloaf !
1,Many British do n't have the white nation mentality they see a foreigner is a foreigner is a foreigner .
0,Laugh it up ape cause without yt to protect your race Asians will probably do the world a favour and wipe your kind from the face of the Earth .
1,California has gotten so weak i was in the marine corps for years i cant believe how wussed out they are the same place i went to boot camp in 1981 i fired everything they had but could n't drink beer off the base ..... San Diego is gorgeous tho
1,"For example , Wends had Woda ( Odin ) , Balduri ( Baldr ) , Hela ( Hel ) ; Percunatele ( Mother of Perun , from Baltic Mother of Perkunas ) ; we Slovenians had Parkelj ( Krampus ) , Pehta ( Pechtra ) , etc ."
1,"But let me tell you , everywhere I go , it seems like at least half the people I see are n't White ."
1,"As long as you do n't do that , they ca n't accuse you of misusing company time , or creating a hostile work environment"
0,It has become unbearable and is seriously changing me as a person watching my country be decimated .
0,"They have no allegiance to Ukraine , their allegiance is to their god of money , power and the eternal enslavement of the hated goyim ."
1,"Ex - ( A Taurus would n't have a chance , lol ! )"
1,You are almost certain to hear a few negro kids say they want to be `` rappas '' or `` basketball playas . ''
1,I grew up near Little Italy ( not NY ) and parents grew up in Brooklyn .
1,Aids - around 20000 every year .
1,Blacks are n't that strong .
0,"When I look at the Zimbawee 's Mugabe , I think `` Ape '' or `` Gorilla '' ."
1,I seen two blacks in a whole week .
1,- YouTube
1,They would perform a rape test and get the evidence immediately .
1,What you say is true but bear in mind that what a person chooses to wear on the outside is a personal statement of what 's on the inside .
1,He's 6 ' 4 too .
1,Is crime a particular problem for any of you who live there ?
1,"Female negro is `` sorry '' , owner pressing charges anyway. -- baltimoresun.com"
1,"Yes, the Americanos even prevailed on the armyless Costa Ricans to round up their European nationals , even European-descended Costa Rican citizens , for a nice Costa Rican concentration camp in San Jose !"
1,"Let them , their families and anyone who knows or like them have their children burn in front of them and watch their flesh melt off of their bodies ."
1,"I'm in a Canadian city of about 30,000 ."
1,They 've achieved a whole lot more than Greeks ever have and ever will .
1,"Why not have it so every flyer has all the White languages on it ( in small print ) , yet have their native language in large print once on the top of the other translations , then once below it ."
1,Everyone on my MSN gets all manner of pics ( ) but I 've never put any up here so here goes Some pics from about a year ago and a small anigif from a week ago heh Robin
1,A paper plate .
1,Finding ourselves having to live here in annexed Aztlan is all the more reason to band together .
1,Shoot a pre merger Thompson Center Hawken 50 .
0,"The rag-heads dont have the numbers to kick off in Ireland yet , but when they do , you will know all about it ."
1,http://tlt.its.psu.edu/suggestions/ ... entsHandout.pdf or . . .
1,"I really have given no thought to changing eye or hair color , so it really does not matter to moi ."
1,"I'm actually not sure what the message is on this one , but if you or anyone else can explain it I 'd sure appreciate it ."
1,Well actually young people can be converted with ease .
1,Never ever do our groceries look like this .
1,I totally agree with you .
1,I think you should take advantage of the fact you 're in highschool and it 's not really an important place in the long run .
1,Memphis Teen Charged with Rape | My Fox Memphis | Fox 13 News
1,Im glad that he quit because he should never have said he was sorry and he is a coward for backing down
0,Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?
1,"Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better ."
